Country,EdLevel,YearsCodePro,Salary
6,0,2.0,29000.0
8,2,7.0,63370.0
9,3,5.0,55000.0
4,1,3.0,76258.0
4,3,4.0,44037.0
10,0,37.0,104458.0
9,2,14.0,77014.0
10,0,14.0,121018.0
4,0,3.0,60147.0
10,3,14.0,157961.0
5,0,11.0,41872.0
4,0,3.0,47259.0
3,3,16.0,128887.0
2,0,7.0,104169.0
4,2,9.0,105258.0
5,0,3.0,15553.0
4,2,22.0,112777.0
4,2,12.0,107406.0
9,2,13.0,55200.0
4,3,9.0,96666.0
9,2,4.0,36000.0
11,2,11.0,150000.0
11,0,19.0,150000.0
4,1,6.0,80555.0
6,1,16.0,23629.0
4,2,4.0,26852.0
4,2,11.0,91295.0
4,0,14.0,80555.0
10,1,27.0,127388.0
10,0,12.0,127388.0
8,1,3.0,30074.0
0,1,32.0,112312.0
6,2,7.0,107406.0
3,2,15.0,131036.0
11,0,10.0,178000.0
10,2,4.0,76433.0
11,0,18.0,180000.0
2,0,9.0,145386.0
11,2,30.0,187000.0
7,0,8.0,77332.0
0,0,7.0,115615.0
3,0,33.0,41888.0
7,0,10.0,73036.0
11,0,6.0,187000.0
3,2,17.0,66377.0
10,1,6.0,40764.0
10,2,6.0,140127.0
11,0,46.0,100000.0
10,0,13.0,73885.0
4,2,6.0,52629.0
4,3,9.0,96666.0
5,0,3.0,23927.0
11,1,10.0,130000.0
7,3,7.0,88314.0
6,2,1.0,45111.0
11,3,7.0,181000.0
1,1,3.0,13427.0
11,0,20.0,185000.0
1,0,13.0,26108.0
11,0,14.0,170000.0
4,2,7.0,85925.0
4,1,7.0,59073.0
11,1,1.0,75000.0
6,1,18.0,48333.0
11,1,16.0,93000.0
5,0,4.0,11485.0
5,0,3.0,68192.0
3,2,2.0,48333.0
10,0,12.0,63694.0
8,2,12.0,73036.0
10,0,3.0,63694.0
11,0,6.0,60000.0
10,1,8.0,101910.0
11,3,15.0,220000.0
5,1,2.0,19142.0
8,0,19.0,128887.0
11,2,24.0,175000.0
2,2,6.0,49282.0
4,0,4.0,75184.0
5,2,8.0,41872.0
10,0,18.0,52229.0
10,0,45.0,53503.0
11,0,24.0,98000.0
11,0,3.0,131000.0
5,0,8.0,44265.0
4,0,16.0,102036.0
11,0,37.0,150400.0
11,1,9.0,69000.0
11,0,19.0,150000.0
8,2,4.0,47259.0
4,1,4.0,50481.0
4,2,10.0,67666.0
10,0,12.0,161783.0
1,2,4.0,11562.0
11,1,3.0,125000.0
10,2,2.0,38216.0
10,3,6.0,86624.0
7,0,11.0,91295.0
4,0,20.0,107406.0
1,0,7.0,27973.0
7,2,8.0,65518.0
11,0,2.0,125000.0
9,3,15.0,24684.0
0,0,8.0,115615.0
11,1,15.0,105000.0
2,1,49.0,101770.0
3,2,3.0,51555.0
11,0,16.0,158000.0
4,0,23.0,102036.0
10,1,2.0,48407.0
4,3,25.0,107406.0
10,0,4.0,57325.0
1,0,2.0,37297.0
11,0,13.0,165000.0
8,3,5.0,34370.0
11,0,3.0,104000.0
5,2,8.0,13160.0
0,0,9.0,138739.0
11,1,10.0,200000.0
0,0,8.0,99099.0
2,3,20.0,218079.0
3,0,18.0,67129.0
11,2,27.0,150000.0
2,1,6.0,52339.0
11,1,13.0,240000.0
5,0,12.0,53836.0
11,0,6.0,110000.0
11,1,0.5,45000.0
10,1,25.0,94267.0
2,3,20.0,72693.0
10,0,12.0,96815.0
5,0,5.0,20936.0
10,0,10.0,101910.0
0,0,10.0,145345.0
10,1,16.0,114649.0
10,0,7.0,127388.0
0,0,4.0,75976.0
9,2,5.0,24000.0
0,3,36.0,99099.0
10,0,7.0,89172.0
4,2,8.0,90221.0
11,0,5.0,131000.0
9,2,10.0,107406.0
4,1,26.0,91295.0
11,0,16.0,205931.0
10,0,13.0,79617.0
0,0,1.0,52853.0
4,0,2.0,44037.0
3,2,16.0,107406.0
0,0,4.0,72673.0
10,3,32.0,210190.0
4,0,5.0,56925.0
2,3,11.0,238433.0
4,0,8.0,81629.0
3,2,25.0,75184.0
5,0,2.0,12933.0
10,2,8.0,38216.0
2,0,4.0,90866.0
7,2,4.0,54777.0
11,3,34.0,160000.0
11,0,28.0,201000.0
11,0,3.0,100000.0
11,1,10.0,185000.0
11,0,40.0,140000.0
4,2,4.0,67129.0
11,0,24.0,250000.0
10,0,18.0,117197.0
11,2,15.0,210000.0
10,2,15.0,124840.0
8,3,4.0,32222.0
11,0,4.0,60000.0
6,0,4.0,34370.0
7,2,15.0,193331.0
11,0,26.0,140000.0
11,0,0.5,100000.0
10,0,4.0,59447.0
11,3,10.0,62000.0
2,3,20.0,72693.0
10,0,12.0,109554.0
5,0,4.0,10731.0
4,0,8.0,107406.0
11,0,10.0,160000.0
1,0,14.0,76646.0
11,0,5.0,160000.0
4,1,8.0,85925.0
5,0,2.0,13160.0
11,2,2.0,119000.0
4,2,18.0,85925.0
3,2,3.0,68740.0
4,2,6.0,75184.0
10,2,6.0,90522.0
9,1,8.0,84000.0
2,2,10.0,76328.0
11,0,5.0,160000.0
4,0,4.0,53703.0
5,2,5.0,28712.0
11,0,4.0,200000.0
11,2,12.0,250000.0
11,0,3.0,80000.0
11,0,6.0,117000.0
2,1,6.0,72693.0
11,0,4.0,185000.0
5,0,5.0,47854.0
11,2,24.0,250000.0
10,2,5.0,82802.0
11,0,21.0,120000.0
10,0,10.0,101910.0
11,0,41.0,200000.0
3,2,1.0,53669.0
11,0,3.0,130000.0
1,0,4.0,30770.0
10,0,22.0,63694.0
11,0,2.0,160000.0
8,2,3.0,53703.0
11,0,12.0,150000.0
4,2,5.0,53703.0
11,0,5.0,130000.0
8,3,8.0,44037.0
10,2,3.0,76433.0
9,1,3.0,15000.0
11,0,3.0,55000.0
4,2,15.0,99888.0
11,0,6.0,160000.0
1,0,12.0,67881.0
11,0,7.0,200000.0
0,0,8.0,105706.0
11,0,9.0,210000.0
2,0,24.0,167194.0
11,2,3.0,86000.0
0,0,6.0,99099.0
1,0,3.0,22378.0
11,1,38.0,120000.0
2,0,9.0,167194.0
0,0,21.0,74655.0
0,1,6.0,198198.0
9,2,6.0,35545.0
11,0,4.0,110000.0
0,2,8.0,85886.0
11,0,13.0,180000.0
4,0,12.0,96666.0
1,0,14.0,30211.0
5,0,3.0,17945.0
0,0,1.0,61000.0
5,0,5.0,16749.0
0,1,30.0,99099.0
5,2,3.0,49050.0
11,0,5.0,200000.0
4,1,10.0,48333.0
5,0,20.0,71781.0
9,0,1.0,12000.0
0,0,12.0,128829.0
9,0,5.0,48000.0
4,3,10.0,69814.0
0,0,19.0,85886.0
0,2,6.0,112312.0
11,1,8.0,80000.0
11,2,10.0,200000.0
3,3,10.0,53703.0
5,0,3.0,14356.0
5,0,8.0,36130.0
5,0,8.0,32301.0
8,3,2.0,16240.0
5,2,6.0,12921.0
3,2,18.0,53703.0
6,3,13.0,40814.0
4,2,17.0,85925.0
3,3,18.0,102036.0
4,0,2.0,64444.0
9,0,8.0,19747.0
4,1,20.0,61222.0
4,1,10.0,62296.0
3,2,2.0,54777.0
0,0,23.0,92492.0
5,2,11.0,22731.0
4,1,5.0,42962.0
6,2,7.0,34370.0
8,2,4.0,40814.0
5,0,14.0,33498.0
11,0,10.0,49000.0
4,0,5.0,90866.0
6,0,29.0,23629.0
8,2,0.5,16755.0
5,0,6.0,17945.0
4,0,10.0,86999.0
3,2,3.0,45111.0
3,2,6.0,48333.0
6,2,10.0,51555.0
8,2,7.0,44037.0
4,2,3.0,48333.0
3,2,20.0,53703.0
9,2,8.0,65000.0
4,2,5.0,78407.0
7,0,2.0,39740.0
10,0,4.0,89172.0
3,2,26.0,73036.0
3,3,2.0,30611.0
6,1,4.0,42962.0
3,2,2.0,48333.0
7,1,1.0,48333.0
6,1,2.0,16755.0
8,0,31.0,117073.0
9,2,16.0,60000.0
4,3,8.0,85925.0
3,2,2.0,50481.0
0,0,30.0,165165.0
4,0,9.0,91295.0
5,0,5.0,10767.0
6,0,4.0,36518.0
4,1,4.0,41888.0
8,2,8.0,82703.0
10,2,20.0,140127.0
11,0,33.0,158000.0
5,2,16.0,52639.0
4,1,0.5,16111.0
8,1,8.0,107406.0
8,0,5.0,19333.0
0,0,15.0,68048.0
3,3,5.0,53703.0
10,2,1.0,44586.0
5,2,16.0,26320.0
5,0,20.0,77763.0
4,2,12.0,96666.0
3,2,1.0,73573.0
4,2,13.0,64444.0
4,3,24.0,70888.0
4,0,5.0,53166.0
4,0,0.5,55851.0
2,0,2.0,65424.0
5,0,4.0,23927.0
3,2,26.0,80555.0
11,2,5.0,195000.0
11,0,13.0,200000.0
6,2,0.5,19333.0
1,0,12.0,65271.0
6,1,4.0,20622.0
11,0,7.0,100000.0
7,0,7.0,75184.0
10,0,8.0,152865.0
5,0,5.0,22611.0
4,1,1.0,27926.0
1,1,3.0,11189.0
0,1,12.0,118919.0
4,1,15.0,128887.0
2,0,9.0,99939.0
1,0,10.0,10070.0
7,0,8.0,83777.0
4,2,7.0,75184.0
4,2,25.0,75184.0
4,0,11.0,45111.0
7,1,5.0,85925.0
10,0,3.0,78980.0
0,2,24.0,83904.0
3,2,1.0,48333.0
0,0,21.0,115615.0
9,0,3.0,13800.0
5,0,3.0,21534.0
6,2,8.0,34460.0
1,0,18.0,37297.0
6,1,10.0,37592.0
2,3,10.0,217023.0
2,0,8.0,72693.0
2,0,10.0,116309.0
4,1,4.0,43822.0
7,0,8.0,51555.0
8,0,9.0,80555.0
8,0,12.0,59073.0
8,2,8.0,118147.0
0,0,7.0,72673.0
11,0,17.0,218000.0
6,1,9.0,34907.0
3,2,8.0,71962.0
3,2,6.0,39740.0
4,3,23.0,171850.0
2,0,3.0,51975.0
9,2,25.0,40000.0
7,2,9.0,214812.0
10,0,0.5,35032.0
6,1,1.0,21481.0
4,0,1.0,50481.0
4,2,9.0,104378.0
2,2,17.0,187548.0
5,0,4.0,20338.0
11,0,8.0,170000.0
4,2,17.0,85925.0
10,0,19.0,114649.0
1,2,8.0,55946.0
2,0,3.0,72693.0
4,2,5.0,63370.0
1,0,15.0,51284.0
3,2,5.0,56925.0
11,0,4.0,150000.0
11,0,17.0,170000.0
11,2,20.0,91500.0
9,0,10.0,60000.0
4,0,1.0,60147.0
11,0,11.0,168000.0
3,2,3.0,48333.0
6,0,10.0,64444.0
5,0,13.0,41872.0
3,2,7.0,77332.0
4,3,8.0,75184.0
10,2,23.0,108280.0
5,0,9.0,57425.0
6,2,5.0,53703.0
7,1,4.0,42962.0
2,0,25.0,145386.0
3,2,6.0,48333.0
2,0,12.0,66877.0
9,2,6.0,36000.0
4,2,8.0,73036.0
3,2,7.0,56925.0
6,1,26.0,48333.0
2,2,5.0,74874.0
2,0,3.0,72693.0
1,0,24.0,24243.0
9,3,8.0,81600.0
11,0,0.5,100000.0
10,1,20.0,114649.0
3,0,2.0,30933.0
1,0,11.0,12495.0
8,1,5.0,29537.0
11,1,2.0,75000.0
8,1,16.0,38666.0
2,0,11.0,83597.0
5,2,22.0,116046.0
11,1,20.0,225000.0
1,1,6.0,26108.0
8,3,8.0,32222.0
9,0,5.0,37026.0
9,0,6.0,48578.0
8,1,8.0,34370.0
9,2,2.0,22216.0
11,2,15.0,158000.0
4,0,12.0,77332.0
4,1,35.0,53703.0
8,2,11.0,69814.0
11,0,14.0,150000.0
10,2,28.0,63694.0
5,0,4.0,21534.0
9,2,4.0,17476.0
1,0,5.0,18522.0
4,0,15.0,92369.0
4,0,24.0,85925.0
11,3,12.0,172000.0
9,1,6.0,22709.0
4,0,10.0,83777.0
11,0,3.0,120000.0
7,0,7.0,80555.0
7,0,11.0,107406.0
9,0,9.0,56400.0
9,0,6.0,66878.0
9,2,14.0,50000.0
9,2,7.0,45600.0
11,1,5.0,136000.0
1,0,2.0,14546.0
3,2,3.0,40814.0
1,0,14.0,30770.0
11,0,17.0,85000.0
9,3,7.0,70000.0
4,0,8.0,109554.0
4,0,13.0,97820.0
3,0,4.0,45111.0
3,2,20.0,75184.0
6,2,8.0,69814.0
4,2,17.0,88073.0
4,2,6.0,134258.0
4,1,11.0,89147.0
9,0,7.0,19179.0
9,1,3.0,53317.0
9,1,24.0,72000.0
4,2,20.0,134258.0
8,0,19.0,49407.0
9,0,5.0,51000.0
1,0,6.0,27973.0
2,1,7.0,20063.0
9,2,8.0,72000.0
1,3,6.0,20514.0
6,0,13.0,91295.0
9,2,7.0,36000.0
4,2,24.0,85925.0
11,1,8.0,131800.0
4,2,15.0,106869.0
9,0,2.0,12000.0
2,1,27.0,103631.0
11,0,5.0,155000.0
4,2,5.0,91295.0
8,2,8.0,48333.0
11,0,9.0,115500.0
2,2,20.0,149020.0
7,1,14.0,75184.0
10,2,12.0,120509.0
10,0,10.0,95541.0
11,0,34.0,180000.0
10,2,9.0,101910.0
9,2,8.0,84000.0
2,0,14.0,135209.0
2,1,15.0,218079.0
1,0,10.0,15273.0
2,0,5.0,74874.0
2,3,10.0,65424.0
10,0,5.0,127388.0
8,0,15.0,98814.0
11,0,2.0,90000.0
11,0,2.0,245000.0
0,0,3.0,66066.0
9,2,7.0,47393.0
11,0,3.0,100000.0
11,0,15.0,220000.0
1,1,4.0,29092.0
2,0,7.0,87231.0
0,0,38.0,112312.0
0,0,5.0,198198.0
11,0,2.0,95000.0
9,2,6.0,65000.0
11,2,15.0,120000.0
11,2,8.0,205000.0
11,0,27.0,214000.0
11,2,36.0,156000.0
0,0,2.0,52853.0
10,1,1.0,25478.0
0,3,16.0,165165.0
11,0,4.0,118000.0
0,0,23.0,79279.0
5,0,3.0,34694.0
0,0,1.0,40961.0
2,0,5.0,94501.0
1,2,9.0,72693.0
0,0,5.0,46246.0
0,0,2.0,80601.0
5,0,5.0,47854.0
9,0,2.0,16588.0
5,2,8.0,16151.0
11,2,8.0,200000.0
5,0,9.0,13160.0
0,0,25.0,94474.0
0,0,3.0,58138.0
11,2,12.0,120000.0
4,2,21.0,128887.0
9,0,4.0,36000.0
1,1,8.0,22378.0
11,2,7.0,80000.0
5,0,0.5,15553.0
9,2,6.0,14810.0
9,1,3.0,14810.0
5,0,9.0,17945.0
9,0,3.0,37026.0
0,0,9.0,92492.0
9,2,6.0,54000.0
9,2,6.0,96000.0
5,0,8.0,28712.0
2,0,4.0,56700.0
9,3,11.0,60000.0
9,0,8.0,66000.0
4,2,10.0,75184.0
9,0,3.0,14810.0
2,0,7.0,114855.0
9,0,11.0,64178.0
5,0,7.0,51443.0
4,0,3.0,75184.0
9,0,17.0,88862.0
9,2,7.0,54000.0
3,2,21.0,82703.0
0,0,4.0,56156.0
8,3,28.0,75184.0
4,0,8.0,59073.0
9,2,4.0,30000.0
3,2,4.0,67666.0
9,2,4.0,54305.0
7,0,12.0,92369.0
9,2,8.0,37026.0
7,0,24.0,68770.0
9,0,9.0,47393.0
9,3,4.0,33694.0
6,0,14.0,53703.0
9,2,14.0,110000.0
7,1,4.0,51555.0
10,0,12.0,146496.0
9,0,5.0,48000.0
9,2,12.0,63600.0
9,2,6.0,37026.0
6,0,2.0,25777.0
5,0,4.0,11006.0
6,0,2.0,26852.0
7,1,3.0,57999.0
4,0,3.0,53703.0
7,2,6.0,59073.0
4,3,9.0,68740.0
4,2,5.0,57999.0
4,0,6.0,42962.0
9,0,7.0,59700.0
0,0,10.0,95796.0
9,2,8.0,48000.0
6,1,8.0,30074.0
3,2,0.5,19333.0
5,0,13.0,40676.0
3,3,13.0,52629.0
4,0,7.0,69814.0
4,1,8.0,45111.0
4,2,15.0,154665.0
5,0,6.0,29909.0
9,2,3.0,60000.0
4,2,10.0,64444.0
9,0,1.0,26852.0
10,0,8.0,73885.0
3,2,0.5,48333.0
4,1,17.0,83777.0
5,0,10.0,14356.0
3,0,7.0,39891.0
4,1,1.0,17185.0
3,2,5.0,53703.0
9,0,6.0,111078.0
5,0,5.0,14356.0
4,0,5.0,71640.0
3,3,3.0,39740.0
9,2,21.0,60000.0
10,0,4.0,118471.0
9,0,4.0,39600.0
9,2,3.0,44431.0
10,0,22.0,133757.0
8,2,8.0,48333.0
8,2,6.0,51018.0
5,0,3.0,17945.0
9,2,3.0,15000.0
9,0,7.0,53317.0
4,2,9.0,75184.0
4,1,5.0,68310.0
8,0,14.0,96666.0
4,0,5.0,60420.0
3,2,6.0,57999.0
9,2,5.0,30000.0
6,0,8.0,66850.0
4,2,6.0,247034.0
9,2,2.0,11848.0
4,0,8.0,62897.0
5,0,11.0,33498.0
10,0,1.0,33121.0
9,0,0.5,10741.0
11,2,20.0,250000.0
9,0,25.0,42654.0
5,0,3.0,17945.0
3,0,16.0,70888.0
4,2,28.0,78407.0
5,0,3.0,21534.0
11,0,5.0,95400.0
9,2,15.0,29621.0
3,3,11.0,42962.0
9,2,4.0,19747.0
4,1,7.0,76258.0
8,2,13.0,80555.0
9,0,2.0,18000.0
5,2,2.0,33498.0
9,2,7.0,64800.0
9,2,9.0,66000.0
9,0,7.0,71090.0
4,0,10.0,81629.0
10,0,13.0,101910.0
4,0,6.0,64444.0
1,1,34.0,33568.0
4,2,6.0,69814.0
0,0,10.0,74655.0
10,0,9.0,89172.0
10,2,8.0,122292.0
3,0,8.0,32222.0
4,2,11.0,89147.0
4,2,18.0,118147.0
8,0,11.0,64444.0
4,2,0.5,38666.0
6,0,5.0,37592.0
9,3,7.0,24684.0
10,3,20.0,49681.0
11,2,6.0,100000.0
4,1,24.0,79481.0
3,2,14.0,70888.0
3,2,3.0,50000.0
3,0,7.0,42962.0
9,0,10.0,54000.0
9,0,3.0,39099.0
7,0,5.0,53703.0
4,3,4.0,85925.0
4,1,15.0,96666.0
10,0,5.0,94267.0
11,0,8.0,120000.0
4,0,4.0,75184.0
11,3,8.0,104000.0
3,0,27.0,67666.0
3,3,10.0,41351.0
5,0,7.0,29909.0
11,0,15.0,230000.0
11,0,13.0,180000.0
4,0,5.0,50266.0
10,0,15.0,114649.0
1,1,4.0,14360.0
8,2,7.0,71962.0
9,0,4.0,11552.0
4,2,0.5,109554.0
9,3,10.0,29621.0
6,2,5.0,35981.0
3,2,2.0,32222.0
11,0,12.0,135000.0
9,2,5.0,46801.0
10,2,20.0,73885.0
11,0,9.0,147500.0
11,2,6.0,100000.0
11,0,7.0,102000.0
7,3,0.5,85925.0
11,0,1.0,55000.0
3,0,3.0,30074.0
10,0,2.0,100636.0
11,0,2.0,114853.0
3,2,3.0,39740.0
9,2,5.0,24881.0
11,0,11.0,118000.0
9,0,15.0,10367.0
8,2,27.0,51555.0
4,0,20.0,102036.0
4,1,1.0,47259.0
4,1,6.0,62296.0
11,1,4.0,102000.0
7,1,16.0,123517.0
11,1,26.0,110000.0
11,0,6.0,100000.0
10,0,5.0,84076.0
4,0,10.0,105258.0
9,2,4.0,60000.0
5,0,3.0,29909.0
11,0,11.0,220000.0
7,1,9.0,45072.0
4,0,1.0,76258.0
10,3,10.0,108280.0
11,0,18.0,200000.0
1,0,3.0,18649.0
2,2,6.0,72693.0
10,3,25.0,70063.0
11,0,27.0,230000.0
10,0,8.0,61146.0
8,2,6.0,34370.0
6,2,9.0,49407.0
11,0,7.0,130000.0
6,0,6.0,44037.0
10,2,26.0,114649.0
9,0,5.0,33570.0
11,1,20.0,170000.0
11,0,40.0,175000.0
3,2,4.0,42962.0
10,2,2.0,54777.0
1,0,15.0,24616.0
9,2,22.0,40000.0
11,2,23.0,220000.0
5,0,16.0,59817.0
11,0,9.0,115500.0
10,0,8.0,96815.0
11,3,15.0,174000.0
11,0,6.0,110000.0
8,0,12.0,85925.0
9,3,5.0,29621.0
9,2,9.0,60000.0
4,0,1.0,48333.0
3,2,2.0,40814.0
10,0,8.0,86114.0
11,0,5.0,99000.0
3,2,2.0,69814.0
10,0,13.0,52484.0
4,1,20.0,94517.0
9,0,10.0,80000.0
2,0,25.0,109039.0
10,2,18.0,73885.0
11,0,1.0,86000.0
11,0,7.0,117600.0
6,1,5.0,26852.0
11,0,13.0,143000.0
11,0,5.0,150000.0
9,1,3.0,35545.0
11,3,3.0,60000.0
11,1,13.0,174000.0
2,3,1.0,49431.0
11,0,19.0,180000.0
11,0,16.0,220000.0
2,1,0.5,17446.0
8,0,14.0,64444.0
2,2,14.0,105405.0
11,2,3.0,80000.0
4,2,3.0,80555.0
7,1,4.0,48333.0
5,2,10.0,21534.0
11,2,21.0,100000.0
2,2,3.0,72693.0
4,2,17.0,64444.0
1,2,7.0,34314.0
11,0,5.0,93000.0
2,0,16.0,138117.0
1,0,8.0,110000.0
3,0,0.5,20407.0
2,0,4.0,155563.0
4,0,3.0,69814.0
11,2,4.0,120000.0
11,0,6.0,100000.0
5,0,3.0,11365.0
11,2,33.0,200000.0
11,0,7.0,105000.0
1,0,28.0,20887.0
11,0,16.0,98000.0
3,2,4.0,62296.0
11,3,24.0,161113.0
2,0,6.0,58154.0
11,2,30.0,140000.0
2,0,22.0,72693.0
11,0,21.0,177000.0
5,0,9.0,46059.0
2,1,2.0,54520.0
5,1,10.0,41872.0
11,0,2.0,75000.0
11,0,1.0,47000.0
11,0,3.0,88000.0
10,2,10.0,59872.0
11,3,26.0,150000.0
11,0,17.0,96000.0
11,0,5.0,80000.0
11,2,12.0,101000.0
11,0,5.0,150000.0
10,2,2.0,50955.0
10,3,10.0,57325.0
6,3,12.0,48333.0
11,2,36.0,200000.0
11,2,20.0,225000.0
4,2,5.0,64444.0
2,1,19.0,76328.0
11,2,6.0,134000.0
1,0,4.0,46622.0
11,0,38.0,230000.0
11,0,11.0,135000.0
1,1,7.0,17903.0
11,0,7.0,151000.0
11,1,9.0,155000.0
10,0,2.0,50955.0
11,3,24.0,118651.0
11,0,2.0,90000.0
11,0,2.0,56000.0
11,0,26.0,175000.0
11,0,22.0,165000.0
6,1,3.0,32222.0
9,2,3.0,24684.0
11,2,27.0,189000.0
11,0,7.0,145000.0
11,0,4.0,57500.0
3,2,5.0,66592.0
7,0,9.0,56710.0
9,0,3.0,28800.0
8,1,5.0,35444.0
11,0,23.0,190000.0
11,0,4.0,180000.0
11,0,10.0,150000.0
8,2,5.0,44037.0
11,0,22.0,148000.0
4,0,15.0,91295.0
10,3,30.0,89172.0
11,0,24.0,99000.0
9,1,4.0,42000.0
9,0,9.0,59241.0
11,0,10.0,114000.0
2,2,11.0,79962.0
11,0,5.0,70000.0
11,0,2.0,90000.0
11,2,15.0,110000.0
11,0,15.0,62000.0
0,0,24.0,198198.0
11,0,6.0,83081.0
11,1,9.0,120000.0
11,0,28.0,98000.0
11,2,18.0,126000.0
11,0,9.0,250000.0
11,0,8.0,250000.0
9,2,16.0,29621.0
0,0,20.0,134775.0
11,0,4.0,91000.0
11,0,46.0,168000.0
9,2,5.0,23000.0
4,1,12.0,64444.0
1,0,8.0,38043.0
11,0,1.0,85000.0
9,2,3.0,32089.0
11,1,8.0,56000.0
11,1,27.0,100000.0
3,2,22.0,49407.0
6,1,32.0,161109.0
11,0,34.0,250000.0
11,0,10.0,155000.0
1,0,17.0,18649.0
11,3,10.0,150000.0
11,1,12.0,194350.0
0,0,3.0,52853.0
3,2,5.0,45111.0
0,0,22.0,148648.0
9,2,5.0,36000.0
11,0,6.0,114000.0
0,1,10.0,132132.0
11,0,7.0,159500.0
0,1,6.0,79279.0
0,1,35.0,99099.0
11,0,30.0,185000.0
0,0,7.0,46246.0
0,3,42.0,198198.0
11,2,13.0,175000.0
0,3,8.0,112312.0
4,1,7.0,90221.0
11,0,18.0,108500.0
0,2,18.0,118919.0
0,0,21.0,99099.0
11,0,2.0,90000.0
0,2,9.0,151952.0
2,2,19.0,79962.0
11,2,4.0,120000.0
0,0,7.0,145345.0
11,1,18.0,170000.0
11,0,9.0,152000.0
0,0,3.0,79279.0
0,2,27.0,132132.0
0,2,10.0,109009.0
1,2,10.0,39722.0
11,3,33.0,185000.0
2,2,10.0,75601.0
2,0,6.0,87231.0
6,2,10.0,85925.0
0,0,6.0,89189.0
11,2,5.0,185000.0
5,0,14.0,46658.0
9,2,5.0,66943.0
0,1,14.0,83904.0
5,0,3.0,53836.0
11,2,16.0,200000.0
5,0,5.0,26320.0
0,0,1.0,54121.0
11,3,17.0,165000.0
5,0,1.0,16749.0
4,2,9.0,66592.0
5,0,5.0,50247.0
9,2,5.0,30000.0
9,2,6.0,33175.0
2,1,5.0,74874.0
5,0,12.0,32301.0
5,0,20.0,59817.0
4,2,12.0,161109.0
6,0,13.0,56925.0
9,2,5.0,32583.0
8,2,29.0,100962.0
4,3,18.0,112777.0
3,2,9.0,69814.0
3,2,4.0,48333.0
5,1,5.0,32301.0
9,0,0.5,18000.0
3,2,10.0,96666.0
8,2,20.0,80555.0
8,1,2.0,26529.0
4,2,3.0,53703.0
4,2,7.0,91295.0
4,0,8.0,71962.0
9,0,3.0,19253.0
8,2,1.0,32222.0
4,3,27.0,80555.0
10,3,1.0,36694.0
4,2,12.0,96666.0
4,1,8.0,70888.0
9,0,8.0,57999.0
5,0,1.0,11963.0
3,0,15.0,88073.0
7,2,3.0,64229.0
3,2,13.0,92369.0
3,2,10.0,64444.0
9,2,6.0,35545.0
4,0,3.0,59073.0
4,1,11.0,71962.0
9,0,4.0,23697.0
9,0,4.0,35792.0
9,2,9.0,54305.0
3,2,2.0,42962.0
4,2,8.0,71801.0
10,0,5.0,57325.0
10,3,35.0,63694.0
3,2,6.0,64444.0
7,2,35.0,118147.0
10,0,21.0,95541.0
10,2,12.0,178343.0
9,0,11.0,54000.0
10,1,10.0,73885.0
9,2,5.0,80555.0
9,2,3.0,27000.0
3,2,8.0,107406.0
8,0,16.0,53703.0
3,2,12.0,53703.0
4,0,8.0,60147.0
5,0,9.0,34694.0
5,0,5.0,40676.0
4,0,5.0,75184.0
3,0,2.0,34370.0
3,0,3.0,69814.0
10,0,14.0,89172.0
10,2,27.0,101910.0
10,0,3.0,38216.0
4,3,23.0,85925.0
10,0,17.0,140127.0
10,0,8.0,140127.0
5,1,17.0,33498.0
4,1,1.0,32222.0
10,2,37.0,94267.0
5,0,3.0,11294.0
4,0,13.0,75184.0
3,2,3.0,48333.0
10,0,39.0,107006.0
10,0,14.0,178343.0
11,2,13.0,210000.0
10,2,3.0,123566.0
0,1,29.0,145345.0
8,2,5.0,38666.0
6,0,7.0,37592.0
5,0,6.0,31105.0
6,3,18.0,30074.0
7,1,3.0,37442.0
4,3,16.0,78407.0
10,0,12.0,110063.0
4,3,15.0,64444.0
9,2,3.0,18000.0
10,0,5.0,95541.0
10,0,4.0,38216.0
8,1,18.0,59073.0
0,0,30.0,79279.0
9,2,3.0,18000.0
4,0,26.0,88073.0
10,1,40.0,76433.0
4,2,8.0,128887.0
11,1,0.5,50000.0
9,2,23.0,45111.0
4,2,7.0,57999.0
10,1,18.0,89172.0
5,2,0.5,14356.0
4,1,17.0,64444.0
4,1,8.0,47688.0
5,0,2.0,10767.0
9,2,10.0,42000.0
7,1,16.0,96666.0
4,2,4.0,75184.0
4,2,11.0,96666.0
10,0,20.0,53503.0
11,1,3.0,110000.0
8,1,15.0,42962.0
10,0,5.0,104458.0
4,0,7.0,69814.0
4,2,11.0,77332.0
11,0,28.0,135000.0
9,0,16.0,48000.0
3,2,5.0,61222.0
10,0,15.0,105732.0
6,1,18.0,45111.0
3,0,4.0,42962.0
3,0,8.0,55851.0
5,0,8.0,59817.0
3,2,10.0,62403.0
1,0,15.0,22378.0
7,0,1.0,42962.0
9,2,14.0,71090.0
10,0,30.0,95541.0
9,0,1.0,13823.0
10,2,5.0,60535.0
10,0,2.0,89172.0
11,2,16.0,165000.0
4,0,8.0,77332.0
10,0,7.0,36942.0
11,3,5.0,50000.0
3,2,3.0,48333.0
4,2,3.0,18259.0
4,3,14.0,86999.0
4,2,12.0,85925.0
6,2,3.0,55851.0
3,2,1.0,40814.0
11,0,15.0,138000.0
7,0,11.0,139628.0
2,0,1.0,47250.0
